zeta1	zeta2	posterior
-4.000000000000000083e-02	-2.916666666666667407e-02	3.995085593587111746e-33
-4.000000000000000083e-02	-2.708333333333334814e-02	8.757186029543475351e-33
-4.000000000000000083e-02	-2.499999999999999445e-02	1.952233533182773046e-32
-4.000000000000000083e-02	-2.291666666666666852e-02	4.441274859496062534e-32
-4.000000000000000083e-02	-2.083333333333334259e-02	1.031253238751497460e-31
-4.000000000000000083e-02	-1.875000000000001665e-02	2.436022315343644098e-31
-4.000000000000000083e-02	-1.666666666666666297e-02	5.819678245750309567e-31
-4.000000000000000083e-02	-1.458333333333333703e-02	1.396196212875767598e-30
-4.000000000000000083e-02	-1.250000000000001110e-02	3.340618702479321451e-30
-4.000000000000000083e-02	-1.041666666666665741e-02	7.925318856840772416e-30
-4.000000000000000083e-02	-8.333333333333331483e-03	1.856340589010043548e-29
-4.000000000000000083e-02	-6.250000000000005551e-03	4.281607347403647850e-29
-4.000000000000000083e-02	-4.166666666666679619e-03	9.714255997223353010e-29
-4.000000000000000083e-02	-2.083333333333325932e-03	2.168832651237456518e-28
-4.000000000000000083e-02	0.000000000000000000e+00	4.772145939977534957e-28
-4.000000000000000083e-02	2.083333333333325932e-03	1.037174999925529706e-27
-4.000000000000000083e-02	4.166666666666651864e-03	2.232074214598445894e-27
-4.000000000000000083e-02	6.249999999999977796e-03	4.766250133086725086e-27
-4.000000000000000083e-02	8.333333333333303727e-03	1.010999951178579303e-26
-4.000000000000000083e-02	1.041666666666668517e-02	2.130177176764592828e-26
-4.000000000000000083e-02	1.250000000000001110e-02	4.453324117479521653e-26
-4.000000000000000083e-02	1.458333333333333703e-02	9.220710548326537012e-26
-4.000000000000000083e-02	1.666666666666666297e-02	1.886998040418623394e-25
-4.000000000000000083e-02	1.874999999999998890e-02	3.809927816185604112e-25
-4.000000000000000083e-02	2.083333333333331483e-02	7.579286323040012855e-25
-4.000000000000000083e-02	2.291666666666664076e-02	1.484589680310508504e-24
-4.000000000000000083e-02	2.500000000000002220e-02	2.863131511874003309e-24
-4.000000000000000083e-02	2.708333333333334814e-02	5.440335987728825874e-24
-4.000000000000000083e-02	2.916666666666667407e-02	1.019965256449110307e-23
-4.000000000000000083e-02	3.125000000000000000e-02	1.891158521744917504e-23
-4.000000000000000083e-02	3.333333333333332593e-02	3.479257716630181608e-23
-4.000000000000000083e-02	3.541666666666665186e-02	6.378337862759714470e-23
-4.000000000000000083e-02	3.749999999999997780e-02	1.170893878255198187e-22
-4.000000000000000083e-02	3.958333333333330373e-02	2.162876956507626666e-22
-4.000000000000000083e-02	4.166666666666668517e-02	4.035888072931771961e-22
