zeta1	zeta2	posterior
-4.000000000000000083e-02	-2.500000000000000000e-01	9.842378896387502309e-90
-4.000000000000000083e-02	-2.479166666666666741e-01	5.379652555063837465e-89
-4.000000000000000083e-02	-2.458333333333333204e-01	2.901909178957702328e-88
-4.000000000000000083e-02	-2.437499999999999944e-01	1.558605218019411665e-87
-4.000000000000000083e-02	-2.416666666666666685e-01	8.413731422111550213e-87
-4.000000000000000083e-02	-2.395833333333333426e-01	4.596960506324613426e-86
-4.000000000000000083e-02	-2.374999999999999889e-01	2.546049435540567939e-85
-4.000000000000000083e-02	-2.354166666666666630e-01	1.422644567934689749e-84
-4.000000000000000083e-02	-2.333333333333333370e-01	7.945378539962628381e-84
-4.000000000000000083e-02	-2.312500000000000111e-01	4.388580860119148945e-83
-4.000000000000000083e-02	-2.291666666666666574e-01	2.375422029815371411e-82
-4.000000000000000083e-02	-2.270833333333333315e-01	1.251846540453637116e-81
-4.000000000000000083e-02	-2.250000000000000056e-01	6.400170052893673519e-81
-4.000000000000000083e-02	-2.229166666666666519e-01	3.171115954788197553e-80
-4.000000000000000083e-02	-2.208333333333333259e-01	1.524425980433048586e-79
-4.000000000000000083e-02	-2.187500000000000000e-01	7.131503194072661516e-79
-4.000000000000000083e-02	-2.166666666666666741e-01	3.261891276985718601e-78
-4.000000000000000083e-02	-2.145833333333333481e-01	1.467722211860730779e-77
-4.000000000000000083e-02	-2.124999999999999944e-01	6.544181017669725180e-77
-4.000000000000000083e-02	-2.104166666666666685e-01	2.913513178240175509e-76
-4.000000000000000083e-02	-2.083333333333333426e-01	1.304061567098189311e-75
-4.000000000000000083e-02	-2.062499999999999889e-01	5.895613102521978948e-75
-4.000000000000000083e-02	-2.041666666666666630e-01	2.696325011951410719e-74
-4.000000000000000083e-02	-2.020833333333333370e-01	1.245438472944701414e-73
-4.000000000000000083e-02	-2.000000000000000111e-01	5.788628255270418764e-73
-4.000000000000000083e-02	-1.979166666666666574e-01	2.696096719154814091e-72
-4.000000000000000083e-02	-1.958333333333333315e-01	1.254338729700396794e-71
-4.000000000000000083e-02	-1.937500000000000056e-01	5.819909836506289222e-71
-4.000000000000000083e-02	-1.916666666666666519e-01	2.692384026834573300e-70
-4.000000000000000083e-02	-1.895833333333333259e-01	1.242188752108582633e-69
-4.000000000000000083e-02	-1.875000000000000000e-01	5.713524195445825614e-69
-4.000000000000000083e-02	-1.854166666666666741e-01	2.615019498111229795e-68
-4.000000000000000083e-02	-1.833333333333333481e-01	1.186711373125221724e-67
-4.000000000000000083e-02	-1.812499999999999944e-01	5.313837391177325602e-67
-4.000000000000000083e-02	-1.791666666666666685e-01	2.335368919958303902e-66
-4.000000000000000083e-02	-1.770833333333333148e-01	1.002335109391559717e-65
-4.000000000000000083e-02	-1.749999999999999889e-01	4.183754191914994896e-65
-4.000000000000000083e-02	-1.729166666666666630e-01	1.692997320212026585e-64
-4.000000000000000083e-02	-1.708333333333333370e-01	6.628023575390824028e-64
-4.000000000000000083e-02	-1.687500000000000111e-01	2.507659158997920566e-63
-4.000000000000000083e-02	-1.666666666666666852e-01	9.166343069073082030e-63
-4.000000000000000083e-02	-1.645833333333333315e-01	3.238789793790410659e-62
-4.000000000000000083e-02	-1.625000000000000056e-01	1.107546175985039317e-61
-4.000000000000000083e-02	-1.604166666666666519e-01	3.672886506264214890e-61
-4.000000000000000083e-02	-1.583333333333333259e-01	1.184683882612566254e-60
-4.000000000000000083e-02	-1.562500000000000000e-01	3.732139377829798667e-60
-4.000000000000000083e-02	-1.541666666666666741e-01	1.154998075318161080e-59
-4.000000000000000083e-02	-1.520833333333333481e-01	3.538779875149080981e-59
-4.000000000000000083e-02	-1.499999999999999944e-01	1.084173357066025862e-58
-4.000000000000000083e-02	-1.479166666666666685e-01	3.359962460107613549e-58
-4.000000000000000083e-02	-1.458333333333333148e-01	1.065323929528486087e-57
-4.000000000000000083e-02	-1.437499999999999889e-01	3.484043984223285756e-57
-4.000000000000000083e-02	-1.416666666666666630e-01	1.177896054484616202e-56
-4.000000000000000083e-02	-1.395833333333333370e-01	4.098490502478703283e-56
-4.000000000000000083e-02	-1.375000000000000111e-01	1.454103933312260537e-55
-4.000000000000000083e-02	-1.354166666666666852e-01	5.201752256574337459e-55
-4.000000000000000083e-02	-1.333333333333333315e-01	1.856123841369794917e-54
-4.000000000000000083e-02	-1.312500000000000056e-01	6.546029134787882628e-54
-4.000000000000000083e-02	-1.291666666666666519e-01	2.265055494270966467e-53
-4.000000000000000083e-02	-1.270833333333333259e-01	7.647143868981913028e-53
-4.000000000000000083e-02	-1.250000000000000000e-01	2.509412169283555158e-52
-4.000000000000000083e-02	-1.229166666666666741e-01	7.987328293450144847e-52
-4.000000000000000083e-02	-1.208333333333333481e-01	2.465792959650960182e-51
-4.000000000000000083e-02	-1.187499999999999944e-01	7.399595450490082472e-51
-4.000000000000000083e-02	-1.166666666666666685e-01	2.169007958443279345e-50
-4.000000000000000083e-02	-1.145833333333333426e-01	6.257125519312469102e-50
-4.000000000000000083e-02	-1.124999999999999889e-01	1.793429690083802012e-49
-4.000000000000000083e-02	-1.104166666666666630e-01	5.157710672527024438e-49
-4.000000000000000083e-02	-1.083333333333333370e-01	1.499491543253268399e-48
-4.000000000000000083e-02	-1.062500000000000111e-01	4.418972485107718445e-48
-4.000000000000000083e-02	-1.041666666666666574e-01	1.316414170089107213e-47
-4.000000000000000083e-02	-1.020833333333333315e-01	3.937914180721733104e-47
-4.000000000000000083e-02	-1.000000000000000056e-01	1.173594580485652371e-46
-4.000000000000000083e-02	-9.791666666666667962e-02	3.460772208583385124e-46
-4.000000000000000083e-02	-9.583333333333332593e-02	1.005077683747513637e-45
-4.000000000000000083e-02	-9.375000000000000000e-02	2.868025177328008029e-45
-4.000000000000000083e-02	-9.166666666666667407e-02	8.038281709396052612e-45
-4.000000000000000083e-02	-8.958333333333334814e-02	2.215073156160065866e-44
-4.000000000000000083e-02	-8.749999999999999445e-02	6.012563774770439657e-44
-4.000000000000000083e-02	-8.541666666666666852e-02	1.611092259096130511e-43
-4.000000000000000083e-02	-8.333333333333334259e-02	4.270755570780992922e-43
-4.000000000000000083e-02	-8.124999999999998890e-02	1.122202748673766522e-42
-4.000000000000000083e-02	-7.916666666666666297e-02	2.928231473660481180e-42
-4.000000000000000083e-02	-7.708333333333333703e-02	7.600716538851287731e-42
-4.000000000000000083e-02	-7.500000000000001110e-02	1.965840225779021216e-41
-4.000000000000000083e-02	-7.291666666666665741e-02	5.074126770556520984e-41
-4.000000000000000083e-02	-7.083333333333333148e-02	1.308627471391010738e-40
-4.000000000000000083e-02	-6.875000000000000555e-02	3.374095799926192960e-40
-4.000000000000000083e-02	-6.666666666666667962e-02	8.694811563179028594e-40
-4.000000000000000083e-02	-6.458333333333332593e-02	2.236731749924152405e-39
-4.000000000000000083e-02	-6.250000000000000000e-02	5.733170288029446875e-39
-4.000000000000000083e-02	-6.041666666666667407e-02	1.460809844744446193e-38
-4.000000000000000083e-02	-5.833333333333334814e-02	3.691076735288806765e-38
-4.000000000000000083e-02	-5.624999999999999445e-02	9.227403493820499160e-38
-4.000000000000000083e-02	-5.416666666666666852e-02	2.277805525496249740e-37
-4.000000000000000083e-02	-5.208333333333334259e-02	5.543501013672468839e-37
-4.000000000000000083e-02	-4.999999999999998890e-02	1.328597627939784274e-36
-4.000000000000000083e-02	-4.791666666666666297e-02	3.133656965036079484e-36
-4.000000000000000083e-02	-4.583333333333333703e-02	7.272091963527427699e-36
-4.000000000000000083e-02	-4.375000000000001110e-02	1.660789615585289685e-35
-4.000000000000000083e-02	-4.166666666666665741e-02	3.735269279180761658e-35
-4.000000000000000083e-02	-3.958333333333333148e-02	8.283647481602152407e-35
-4.000000000000000083e-02	-3.750000000000000555e-02	1.814853482277486836e-34
-4.000000000000000083e-02	-3.541666666666667962e-02	3.938869977083625689e-34
-4.000000000000000083e-02	-3.333333333333332593e-02	8.500500047831027320e-34
-4.000000000000000083e-02	-3.125000000000000000e-02	1.833076850089784416e-33
-4.000000000000000083e-02	-2.916666666666667407e-02	3.973068821254902866e-33
-4.000000000000000083e-02	-2.708333333333334814e-02	8.709570610499038167e-33
-4.000000000000000083e-02	-2.499999999999999445e-02	1.941761901606035711e-32
-4.000000000000000083e-02	-2.291666666666666852e-02	4.417776764526491719e-32
-4.000000000000000083e-02	-2.083333333333334259e-02	1.025872097887113245e-31
-4.000000000000000083e-02	-1.875000000000001665e-02	2.423487594998083196e-31
-4.000000000000000083e-02	-1.666666666666666297e-02	5.790152852437855356e-31
-4.000000000000000083e-02	-1.458333333333333703e-02	1.389213179856512585e-30
-4.000000000000000083e-02	-1.250000000000001110e-02	3.324149914943040960e-30
-4.000000000000000083e-02	-1.041666666666665741e-02	7.886813317615729035e-30
-4.000000000000000083e-02	-8.333333333333331483e-03	1.847453306217057441e-29
-4.000000000000000083e-02	-6.250000000000005551e-03	4.261411848903866784e-29
-4.000000000000000083e-02	-4.166666666666679619e-03	9.669119946524472245e-29
-4.000000000000000083e-02	-2.083333333333325932e-03	2.158907560704108166e-28
-4.000000000000000083e-02	0.000000000000000000e+00	4.750640767210466205e-28
-4.000000000000000083e-02	2.083333333333325932e-03	1.032573212504993922e-27
-4.000000000000000083e-02	4.166666666666651864e-03	2.222325417841974964e-27
-4.000000000000000083e-02	6.249999999999977796e-03	4.745761751002186980e-27
-4.000000000000000083e-02	8.333333333333303727e-03	1.006723446942038517e-26
-4.000000000000000083e-02	1.041666666666668517e-02	2.121312217272804636e-26
-4.000000000000000083e-02	1.250000000000001110e-02	4.435094286308044886e-26
-4.000000000000000083e-02	1.458333333333333703e-02	9.183590225348536163e-26
-4.000000000000000083e-02	1.666666666666666297e-02	1.879528789199917461e-25
