zeta1	zeta2	posterior
-4.000000000000000083e-02	-2.916666666666667407e-02	3.927860816994796423e-33
-4.000000000000000083e-02	-2.708333333333334814e-02	8.611762013382874383e-33
-4.000000000000000083e-02	-2.499999999999999445e-02	1.920242730638176683e-32
-4.000000000000000083e-02	-2.291666666666666852e-02	4.369466411803014637e-32
-4.000000000000000083e-02	-2.083333333333334259e-02	1.014803477269421305e-31
-4.000000000000000083e-02	-1.875000000000001665e-02	2.397691068770035834e-31
-4.000000000000000083e-02	-1.666666666666666297e-02	5.729355282652360230e-31
-4.000000000000000083e-02	-1.458333333333333703e-02	1.374825333920314177e-30
-4.000000000000000083e-02	-1.250000000000001110e-02	3.290195801575997758e-30
-4.000000000000000083e-02	-1.041666666666665741e-02	7.807371028646048970e-30
-4.000000000000000083e-02	-8.333333333333331483e-03	1.829104205202207756e-29
-4.000000000000000083e-02	-6.250000000000005551e-03	4.219682853134297025e-29
-4.000000000000000083e-02	-4.166666666666679619e-03	9.575780406263726789e-29
-4.000000000000000083e-02	-2.083333333333325932e-03	2.138364865795527938e-28
-4.000000000000000083e-02	0.000000000000000000e+00	4.706088504768788513e-28
-4.000000000000000083e-02	2.083333333333325932e-03	1.023030291687478364e-27
-4.000000000000000083e-02	4.166666666666651864e-03	2.202087826140961823e-27
-4.000000000000000083e-02	6.249999999999977796e-03	4.703182821912310087e-27
-4.000000000000000083e-02	8.333333333333303727e-03	9.978256476669496549e-27
-4.000000000000000083e-02	1.041666666666668517e-02	2.102844820769959325e-26
-4.000000000000000083e-02	1.250000000000001110e-02	4.397068634958962954e-26
-4.000000000000000083e-02	1.458333333333333703e-02	9.106054458637936677e-26
-4.000000000000000083e-02	1.666666666666666297e-02	1.863904639915371443e-25
-4.000000000000000083e-02	1.874999999999998890e-02	3.764045336287677324e-25
-4.000000000000000083e-02	2.083333333333331483e-02	7.489481311940128829e-25
-4.000000000000000083e-02	2.291666666666664076e-02	1.467285636239576791e-24
-4.000000000000000083e-02	2.500000000000002220e-02	2.830308645932163230e-24
-4.000000000000000083e-02	2.708333333333334814e-02	5.379005232860300307e-24
-4.000000000000000083e-02	2.916666666666667407e-02	1.008660091682157209e-23
-4.000000000000000083e-02	3.125000000000000000e-02	1.870553264478752774e-23
-4.000000000000000083e-02	3.333333333333332593e-02	3.442000277681506873e-23
-4.000000000000000083e-02	3.541666666666665186e-02	6.311221891173417458e-23
-4.000000000000000083e-02	3.749999999999997780e-02	1.158789529869861992e-22
-4.000000000000000083e-02	3.958333333333330373e-02	2.140914921991183232e-22
-4.000000000000000083e-02	4.166666666666668517e-02	3.995643639589211055e-22
-4.000000000000000083e-02	4.375000000000001110e-02	7.548124989041829604e-22
-4.000000000000000083e-02	4.583333333333333703e-02	1.442936315115286059e-21
-4.000000000000000083e-02	4.791666666666666297e-02	2.785416151092402813e-21
-4.000000000000000083e-02	4.999999999999998890e-02	5.413342638221419221e-21
-4.000000000000000083e-02	5.208333333333331483e-02	1.056253474344863977e-20
-4.000000000000000083e-02	5.416666666666664076e-02	2.065425794947486123e-20
-4.000000000000000083e-02	5.625000000000002220e-02	4.044597282802210161e-20
-4.000000000000000083e-02	5.833333333333334814e-02	7.931053377883797516e-20
-4.000000000000000083e-02	6.041666666666667407e-02	1.556977877113943023e-19
-4.000000000000000083e-02	6.250000000000000000e-02	3.056672243151250451e-19
-4.000000000000000083e-02	6.458333333333332593e-02	5.986814273066659726e-19
-4.000000000000000083e-02	6.666666666666665186e-02	1.165726157142698262e-18
-4.000000000000000083e-02	6.874999999999997780e-02	2.247355993179956184e-18
-4.000000000000000083e-02	7.083333333333330373e-02	4.272594192585407562e-18
-4.000000000000000083e-02	7.291666666666668517e-02	7.984208644823284221e-18
-4.000000000000000083e-02	7.500000000000001110e-02	1.463299534588014378e-17
-4.000000000000000083e-02	7.708333333333333703e-02	2.627567613398179293e-17
-4.000000000000000083e-02	7.916666666666666297e-02	4.623049041326351384e-17
-4.000000000000000083e-02	8.124999999999998890e-02	7.977094902860552056e-17
-4.000000000000000083e-02	8.333333333333331483e-02	1.351605357941398279e-16
-4.000000000000000083e-02	8.541666666666664076e-02	2.251192434070181048e-16
-4.000000000000000083e-02	8.750000000000002220e-02	3.687151880859991435e-16
-4.000000000000000083e-02	8.958333333333334814e-02	5.934358471065630125e-16
-4.000000000000000083e-02	9.166666666666667407e-02	9.368015611104466328e-16
-4.000000000000000083e-02	9.375000000000000000e-02	1.446435405458476423e-15
-4.000000000000000083e-02	9.583333333333332593e-02	2.177244329811154848e-15
