sigma1	sigma2	posterior
-6.199999999999999999e-04	3.000000000000000000e+04	2.219340131625561183e-211
-6.199999999999999999e-04	3.500000000000000000e+04	2.035915194598867165e-210
-6.199999999999999999e-04	4.000000000000000000e+04	1.857534479989681796e-209
-6.199999999999999999e-04	4.500000000000000000e+04	1.685603667236463442e-208
-6.199999999999999999e-04	5.000000000000000000e+04	1.521301992375349716e-207
-6.199999999999999999e-04	5.500000000000000000e+04	1.365578856170273599e-206
-6.199999999999999999e-04	6.000000000000000000e+04	1.219156663472795252e-205
-6.199999999999999999e-04	6.500000000000000000e+04	1.082539202769931138e-204
-6.199999999999999999e-04	7.000000000000000000e+04	9.560247417451766541e-204
-6.199999999999999999e-04	7.500000000000000000e+04	8.397229332780602092e-203
-6.199999999999999999e-04	8.000000000000000000e+04	7.335745900969766609e-202
-6.199999999999999999e-04	8.500000000000000000e+04	6.373733903466537679e-201
-6.199999999999999999e-04	9.000000000000000000e+04	5.507886216603040547e-200
-6.199999999999999999e-04	9.500000000000000000e+04	4.733881417437556060e-199
-6.199999999999999999e-04	1.000000000000000000e+05	4.046608344480880850e-198
-6.199999999999999999e-04	1.050000000000000000e+05	3.440379520986813643e-197
-6.199999999999999999e-04	1.100000000000000000e+05	2.909128587490803206e-196
-6.199999999999999999e-04	1.150000000000000000e+05	2.446588136508938438e-195
-6.199999999999999999e-04	1.200000000000000000e+05	2.046445560604267489e-194
-6.199999999999999999e-04	1.250000000000000000e+05	1.702475652702508154e-193
-6.199999999999999999e-04	1.300000000000000000e+05	1.408649698093776699e-192
-6.199999999999999999e-04	1.350000000000000000e+05	1.159221657685021741e-191
-6.199999999999999999e-04	1.400000000000000000e+05	9.487927327385588840e-191
-6.199999999999999999e-04	1.450000000000000000e+05	7.723561264664723692e-190
-6.199999999999999999e-04	1.500000000000000000e+05	6.253241841400645909e-189
-6.199999999999999999e-04	1.550000000000000000e+05	5.035403038672140064e-188
-6.199999999999999999e-04	1.600000000000000000e+05	4.032780953157342493e-187
-6.199999999999999999e-04	1.650000000000000000e+05	3.212302325078856259e-186
-6.199999999999999999e-04	1.700000000000000000e+05	2.544893274471077135e-185
-6.199999999999999999e-04	1.750000000000000000e+05	2.005229656510963453e-184
-6.199999999999999999e-04	1.800000000000000000e+05	1.571448118072912642e-183
-6.199999999999999999e-04	1.850000000000000000e+05	1.224834352907230785e-182
-6.199999999999999999e-04	1.900000000000000000e+05	9.495023697551858302e-182
-6.199999999999999999e-04	1.950000000000000000e+05	7.320759345598620055e-181
-6.199999999999999999e-04	2.000000000000000000e+05	5.613808468551412859e-180
-6.000000000000000559e-04	-2.000000000000000000e+05	1.282659270669708428e-249
-6.000000000000000559e-04	-1.950000000000000000e+05	1.449124914006460178e-248
-6.000000000000000559e-04	-1.900000000000000000e+05	1.628327377503298453e-247
-6.000000000000000559e-04	-1.850000000000000000e+05	1.819780511485772778e-246
-6.000000000000000559e-04	-1.800000000000000000e+05	2.022728891776007276e-245
-6.000000000000000559e-04	-1.750000000000000000e+05	2.236133505272728778e-244
-6.000000000000000559e-04	-1.700000000000000000e+05	2.458663892339839988e-243
-6.000000000000000559e-04	-1.650000000000000000e+05	2.688697731181044739e-242
-6.000000000000000559e-04	-1.600000000000000000e+05	2.924328664806874550e-241
-6.000000000000000559e-04	-1.550000000000000000e+05	3.163382917326338231e-240
-6.000000000000000559e-04	-1.500000000000000000e+05	3.403444961911482972e-239
-6.000000000000000559e-04	-1.450000000000000000e+05	3.641892161217906857e-238
-6.000000000000000559e-04	-1.400000000000000000e+05	3.875937943156290476e-237
-6.000000000000000559e-04	-1.350000000000000000e+05	4.102682711356844075e-236
-6.000000000000000559e-04	-1.300000000000000000e+05	4.319171320207095545e-235
-6.000000000000000559e-04	-1.250000000000000000e+05	4.522455615355672322e-234
-6.000000000000000559e-04	-1.200000000000000000e+05	4.709660252540338094e-233
-6.000000000000000559e-04	-1.150000000000000000e+05	4.878049778044277291e-232
-6.000000000000000559e-04	-1.100000000000000000e+05	5.025094805347691279e-231
-6.000000000000000559e-04	-1.050000000000000000e+05	5.148535064140339097e-230
-6.000000000000000559e-04	-1.000000000000000000e+05	5.246437131937038935e-229
-6.000000000000000559e-04	-9.500000000000000000e+04	5.317244790564869172e-228
-6.000000000000000559e-04	-9.000000000000000000e+04	5.359820173151330105e-227
-6.000000000000000559e-04	-8.500000000000000000e+04	5.373474182567074530e-226
-6.000000000000000559e-04	-8.000000000000000000e+04	5.357985048380188922e-225
-6.000000000000000559e-04	-7.500000000000000000e+04	5.313604319730684969e-224
-6.000000000000000559e-04	-7.000000000000000000e+04	5.241050065933249453e-223
-6.000000000000000559e-04	-6.500000000000000000e+04	5.141487550795787793e-222
-6.000000000000000559e-04	-6.000000000000000000e+04	5.016498098004156967e-221
-6.000000000000000559e-04	-5.500000000000000000e+04	4.868037312998602062e-220
-6.000000000000000559e-04	-5.000000000000000000e+04	4.698384206649900784e-219
-6.000000000000000559e-04	-4.500000000000000000e+04	4.510083066267041974e-218
-6.000000000000000559e-04	-4.000000000000000000e+04	4.305880141341271318e-217
-6.000000000000000559e-04	-3.500000000000000000e+04	4.088657346693520015e-216
-6.000000000000000559e-04	-3.000000000000000000e+04	3.861365196010353600e-215
-6.000000000000000559e-04	-2.500000000000000000e+04	3.626957136508892356e-214
-6.000000000000000559e-04	-2.000000000000000000e+04	3.388327273744156382e-213
-6.000000000000000559e-04	-1.500000000000000000e+04	3.148253270027881856e-212
-6.000000000000000559e-04	-1.000000000000000000e+04	2.909345894008226593e-211
-6.000000000000000559e-04	-5.000000000000000000e+03	2.674006358865944130e-210
-6.000000000000000559e-04	0.000000000000000000e+00	2.444392241955968541e-209
-6.000000000000000559e-04	5.000000000000000000e+03	2.222392387613981012e-208
-6.000000000000000559e-04	1.000000000000000000e+04	2.009610855635767057e-207
-6.000000000000000559e-04	1.500000000000000000e+04	1.807359634052723017e-206
-6.000000000000000559e-04	2.000000000000000000e+04	1.616659549625567368e-205
-6.000000000000000559e-04	2.500000000000000000e+04	1.438248562618736958e-204
-6.000000000000000559e-04	3.000000000000000000e+04	1.272596453117430422e-203
-6.000000000000000559e-04	3.500000000000000000e+04	1.119924772979339134e-202
-6.000000000000000559e-04	4.000000000000000000e+04	9.802308746123885042e-202
-6.000000000000000559e-04	4.500000000000000000e+04	8.533148168608538560e-201
-6.000000000000000559e-04	5.000000000000000000e+04	7.388079823881947450e-200
-6.000000000000000559e-04	5.500000000000000000e+04	6.362023289321642464e-199
-6.000000000000000559e-04	6.000000000000000000e+04	5.448793048727744208e-198
-6.000000000000000559e-04	6.500000000000000000e+04	4.641376029553608599e-197
-6.000000000000000559e-04	7.000000000000000000e+04	3.932190774219678427e-196
-6.000000000000000559e-04	7.500000000000000000e+04	3.313323097099177665e-195
-6.000000000000000559e-04	8.000000000000000000e+04	2.776734646398056453e-194
-6.000000000000000559e-04	8.500000000000000000e+04	2.314442275331806119e-193
-6.000000000000000559e-04	9.000000000000000000e+04	1.918667463494346215e-192
-6.000000000000000559e-04	9.500000000000000000e+04	1.581956187646128795e-191
-6.000000000000000559e-04	1.000000000000000000e+05	1.297270598334884596e-190
-6.000000000000000559e-04	1.050000000000000000e+05	1.058054606001612936e-189
-6.000000000000000559e-04	1.100000000000000000e+05	8.582760071859978653e-189
-6.000000000000000559e-04	1.150000000000000000e+05	6.924481276294432619e-188
-6.000000000000000559e-04	1.200000000000000000e+05	5.556341133935948186e-187
-6.000000000000000559e-04	1.250000000000000000e+05	4.434370138473639277e-186
-6.000000000000000559e-04	1.300000000000000000e+05	3.519786843085295114e-185
-6.000000000000000559e-04	1.350000000000000000e+05	2.778703251625414224e-184
-6.000000000000000559e-04	1.400000000000000000e+05	2.181771970767074535e-183
-6.000000000000000559e-04	1.450000000000000000e+05	1.703797317121511180e-182
-6.000000000000000559e-04	1.500000000000000000e+05	1.323329168326103507e-181
-6.000000000000000559e-04	1.550000000000000000e+05	1.022254952887147251e-180
-6.000000000000000559e-04	1.600000000000000000e+05	7.854018950364570800e-180
-6.000000000000000559e-04	1.650000000000000000e+05	6.001586215785572602e-179
-6.000000000000000559e-04	1.700000000000000000e+05	4.561225430343892593e-178
-6.000000000000000559e-04	1.750000000000000000e+05	3.447770963287669546e-177
-6.000000000000000559e-04	1.800000000000000000e+05	2.592009934384329064e-176
-6.000000000000000559e-04	1.850000000000000000e+05	1.938100523296167158e-175
-6.000000000000000559e-04	1.900000000000000000e+05	1.441309731676294007e-174
-6.000000000000000559e-04	1.950000000000000000e+05	1.066055272303786567e-173
-6.000000000000000559e-04	2.000000000000000000e+05	7.842301029228534549e-173
-5.800000000000000034e-04	-2.000000000000000000e+05	3.539724634411200120e-241
-5.800000000000000034e-04	-1.950000000000000000e+05	3.836421557438022527e-240
-5.800000000000000034e-04	-1.900000000000000000e+05	4.135466910200940175e-239
-5.800000000000000034e-04	-1.850000000000000000e+05	4.433678122252800677e-238
-5.800000000000000034e-04	-1.800000000000000000e+05	4.727648231028143760e-237
-5.800000000000000034e-04	-1.750000000000000000e+05	5.013806067424816926e-236
-5.800000000000000034e-04	-1.700000000000000000e+05	5.288485179363146698e-235
-5.800000000000000034e-04	-1.650000000000000000e+05	5.547999774954253867e-234
-5.800000000000000034e-04	-1.600000000000000000e+05	5.788725569805264498e-233
-5.800000000000000034e-04	-1.550000000000000000e+05	6.007183115342233478e-232
-5.800000000000000034e-04	-1.500000000000000000e+05	6.200120972545182596e-231
-5.800000000000000034e-04	-1.450000000000000000e+05	6.364595962604074220e-230
-5.800000000000000034e-04	-1.400000000000000000e+05	6.498047742216377697e-229
-5.800000000000000034e-04	-1.350000000000000000e+05	6.598365064808213527e-228
-5.800000000000000034e-04	-1.300000000000000000e+05	6.663941333267970120e-227
-5.800000000000000034e-04	-1.250000000000000000e+05	6.693717404566087498e-226
-5.800000000000000034e-04	-1.200000000000000000e+05	6.687210048038476360e-225
-5.800000000000000034e-04	-1.150000000000000000e+05	6.644524993366287766e-224
-5.800000000000000034e-04	-1.100000000000000000e+05	6.566354071511783054e-223
-5.800000000000000034e-04	-1.050000000000000000e+05	6.453956559804916758e-222
-5.800000000000000034e-04	-1.000000000000000000e+05	6.309125434950230667e-221
-5.800000000000000034e-04	-9.500000000000000000e+04	6.134139792889218364e-220
-5.800000000000000034e-04	-9.000000000000000000e+04	5.931705205743095664e-219
-5.800000000000000034e-04	-8.500000000000000000e+04	5.704884191495861107e-218
-5.800000000000000034e-04	-8.000000000000000000e+04	5.457019293569332549e-217
-5.800000000000000034e-04	-7.500000000000000000e+04	5.191651464708983898e-216
-5.800000000000000034e-04	-7.000000000000000000e+04	4.912436524086918817e-215
-5.800000000000000034e-04	-6.500000000000000000e+04	4.623062424193880854e-214
-5.800000000000000034e-04	-6.000000000000000000e+04	4.327169892923451065e-213
-5.800000000000000034e-04	-5.500000000000000000e+04	4.028278783466929518e-212
-5.800000000000000034e-04	-5.000000000000000000e+04	3.729722103665790301e-211
-5.800000000000000034e-04	-4.500000000000000000e+04	3.434589301816310036e-210
-5.800000000000000034e-04	-4.000000000000000000e+04	3.145679951720780836e-209
-5.800000000000000034e-04	-3.500000000000000000e+04	2.865468503921282206e-208
-5.800000000000000034e-04	-3.000000000000000000e+04	2.596080332981789969e-207
-5.800000000000000034e-04	-2.500000000000000000e+04	2.339278871214246643e-206
-5.800000000000000034e-04	-2.000000000000000000e+04	2.096463243129984221e-205
-5.800000000000000034e-04	-1.500000000000000000e+04	1.868675491746894659e-204
-5.800000000000000034e-04	-1.000000000000000000e+04	1.656616223603363721e-203
-5.800000000000000034e-04	-5.000000000000000000e+03	1.460667323311749129e-202
-5.800000000000000034e-04	0.000000000000000000e+00	1.280920276748364222e-201
-5.800000000000000034e-04	5.000000000000000000e+03	1.117208600593145064e-200
-5.800000000000000034e-04	1.000000000000000000e+04	9.691429110501068679e-200
-5.800000000000000034e-04	1.500000000000000000e+04	8.361472380372077539e-199
-5.800000000000000034e-04	2.000000000000000000e+04	7.174953301950959376e-198
-5.800000000000000034e-04	2.500000000000000000e+04	6.123458533595935522e-197
-5.800000000000000034e-04	3.000000000000000000e+04	5.197755741302733778e-196
-5.800000000000000034e-04	3.500000000000000000e+04	4.388098174969066681e-195
-5.800000000000000034e-04	4.000000000000000000e+04	3.684496831373239372e-194
-5.800000000000000034e-04	4.500000000000000000e+04	3.076956965973352542e-193
-5.800000000000000034e-04	5.000000000000000000e+04	2.555677446682010864e-192
-5.800000000000000034e-04	5.500000000000000000e+04	2.111212952484597712e-191
-5.800000000000000034e-04	6.000000000000000000e+04	1.734600335405057033e-190
-5.800000000000000034e-04	6.500000000000000000e+04	1.417451453423075086e-189
-5.800000000000000034e-04	7.000000000000000000e+04	1.152015557926076698e-188
-5.800000000000000034e-04	7.500000000000000000e+04	9.312148179095161959e-188
-5.800000000000000034e-04	8.000000000000000000e+04	7.486568368024755198e-187
-5.800000000000000034e-04	8.500000000000000000e+04	5.986280944586053326e-186
-5.800000000000000034e-04	9.000000000000000000e+04	4.760721522733200623e-185
-5.800000000000000034e-04	9.500000000000000000e+04	3.765562363499680367e-184
-5.800000000000000034e-04	1.000000000000000000e+05	2.962294922017999596e-183
-5.800000000000000034e-04	1.050000000000000000e+05	2.317758202435209389e-182
-5.800000000000000034e-04	1.100000000000000000e+05	1.803637857939441843e-181
-5.800000000000000034e-04	1.150000000000000000e+05	1.395956680348014840e-180
-5.800000000000000034e-04	1.200000000000000000e+05	1.074572998148561171e-179
-5.800000000000000034e-04	1.250000000000000000e+05	8.226996045811487029e-179
-5.800000000000000034e-04	1.300000000000000000e+05	6.264523415404005571e-178
-5.800000000000000034e-04	1.350000000000000000e+05	4.744343970205096889e-177
-5.800000000000000034e-04	1.400000000000000000e+05	3.573597888931995294e-176
-5.800000000000000034e-04	1.450000000000000000e+05	2.677173889262570504e-175
-5.800000000000000034e-04	1.500000000000000000e+05	1.994751780980105018e-174
-5.800000000000000034e-04	1.550000000000000000e+05	1.478231748335712852e-173
-5.800000000000000034e-04	1.600000000000000000e+05	1.089525934993092723e-172
-5.800000000000000034e-04	1.650000000000000000e+05	7.986821951474429957e-172
-5.800000000000000034e-04	1.700000000000000000e+05	5.823067391543486940e-171
-5.800000000000000034e-04	1.750000000000000000e+05	4.222513170551879558e-170
-5.800000000000000034e-04	1.800000000000000000e+05	3.045310588597674173e-169
-5.800000000000000034e-04	1.850000000000000000e+05	2.184406978769888108e-168
-5.800000000000000034e-04	1.900000000000000000e+05	1.558392686228079175e-167
-5.800000000000000034e-04	1.950000000000000000e+05	1.105761921793235614e-166
-5.800000000000000034e-04	2.000000000000000000e+05	7.803469597069823123e-166
-5.599999999999999509e-04	-2.000000000000000000e+05	6.958024736868562003e-233
-5.599999999999999509e-04	-1.950000000000000000e+05	7.234443655847294409e-232
-5.599999999999999509e-04	-1.900000000000000000e+05	7.481103993638134858e-231
-5.599999999999999509e-04	-1.850000000000000000e+05	7.694273652035547074e-230
-5.599999999999999509e-04	-1.800000000000000000e+05	7.870656298551503152e-229
-5.599999999999999509e-04	-1.750000000000000000e+05	8.007476088028542040e-228
-5.599999999999999509e-04	-1.700000000000000000e+05	8.102550308355624631e-227
-5.599999999999999509e-04	-1.650000000000000000e+05	8.154347314082709331e-226
-5.599999999999999509e-04	-1.600000000000000000e+05	8.162027567684934063e-225
-5.599999999999999509e-04	-1.550000000000000000e+05	8.125466282435148659e-224
-5.599999999999999509e-04	-1.500000000000000000e+05	8.045256795512063634e-223
-5.599999999999999509e-04	-1.450000000000000000e+05	7.922694546369856492e-222
-5.599999999999999509e-04	-1.400000000000000000e+05	7.759742271057239729e-221
-5.599999999999999509e-04	-1.350000000000000000e+05	7.558977711732659135e-220
-5.599999999999999509e-04	-1.300000000000000000e+05	7.323525797229424269e-219
-5.599999999999999509e-04	-1.250000000000000000e+05	7.056977775677909767e-218
-5.599999999999999509e-04	-1.200000000000000000e+05	6.763300233951431587e-217
-5.599999999999999509e-04	-1.150000000000000000e+05	6.446737208760526649e-216
-5.599999999999999509e-04	-1.100000000000000000e+05	6.111708759930665315e-215
-5.599999999999999509e-04	-1.050000000000000000e+05	5.762709368506280442e-214
-5.599999999999999509e-04	-1.000000000000000000e+05	5.404209381426554660e-213
-5.599999999999999509e-04	-9.500000000000000000e+04	5.040562451273959980e-212
-5.599999999999999509e-04	-9.000000000000000000e+04	4.675921547042405266e-211
-5.599999999999999509e-04	-8.500000000000000000e+04	4.314165635054206229e-210
-5.599999999999999509e-04	-8.000000000000000000e+04	3.958838611152023680e-209
-5.599999999999999509e-04	-7.500000000000000000e+04	3.613101506408211799e-208
-5.599999999999999509e-04	-7.000000000000000000e+04	3.279698425329994018e-207
-5.599999999999999509e-04	-6.500000000000000000e+04	2.960936155117859445e-206
-5.599999999999999509e-04	-6.000000000000000000e+04	2.658676873583360320e-205
-5.599999999999999509e-04	-5.500000000000000000e+04	2.374342989564181450e-204
-5.599999999999999509e-04	-5.000000000000000000e+04	2.108932778467116948e-203
-5.599999999999999509e-04	-4.500000000000000000e+04	1.863045241195650054e-202
-5.599999999999999509e-04	-4.000000000000000000e+04	1.636912437706004767e-201
-5.599999999999999509e-04	-3.500000000000000000e+04	1.430437474135997893e-200
-5.599999999999999509e-04	-3.000000000000000000e+04	1.243236330358068464e-199
-5.599999999999999509e-04	-2.500000000000000000e+04	1.074681788949938146e-198
-5.599999999999999509e-04	-2.000000000000000000e+04	9.239478719168197963e-198
-5.599999999999999509e-04	-1.500000000000000000e+04	7.900533748313075495e-197
-5.599999999999999509e-04	-1.000000000000000000e+04	6.719033073071354905e-196
-5.599999999999999509e-04	-5.000000000000000000e+03	5.683272868437144154e-195
-5.599999999999999509e-04	0.000000000000000000e+00	4.781141759914135520e-194
-5.599999999999999509e-04	5.000000000000000000e+03	4.000424848812969807e-193
-5.599999999999999509e-04	1.000000000000000000e+04	3.329062854854326423e-192
-5.599999999999999509e-04	1.500000000000000000e+04	2.755365757663616694e-191
-5.599999999999999509e-04	2.000000000000000000e+04	2.268182011998332624e-190
-5.599999999999999509e-04	2.500000000000000000e+04	1.857025768292476982e-189
-5.599999999999999509e-04	3.000000000000000000e+04	1.512165555707990592e-188
-5.599999999999999509e-04	3.500000000000000000e+04	1.224678619261097846e-187
-5.599999999999999509e-04	4.000000000000000000e+04	9.864755223390854305e-187
-5.599999999999999509e-04	4.500000000000000000e+04	7.902998039204930564e-186
-5.599999999999999509e-04	5.000000000000000000e+04	6.297074305930660967e-185
-5.599999999999999509e-04	5.500000000000000000e+04	4.990305634142894988e-184
-5.599999999999999509e-04	6.000000000000000000e+04	3.933298035187310505e-183
-5.599999999999999509e-04	6.500000000000000000e+04	3.083386371010120841e-182
-5.599999999999999509e-04	7.000000000000000000e+04	2.404032999735132593e-181
-5.599999999999999509e-04	7.500000000000000000e+04	1.864207643964118221e-180
-5.599999999999999509e-04	8.000000000000000000e+04	1.437770362683077210e-179
-5.599999999999999509e-04	8.500000000000000000e+04	1.102874646168395498e-178
-5.599999999999999509e-04	9.000000000000000000e+04	8.414032048256424351e-178
-5.599999999999999509e-04	9.500000000000000000e+04	6.384450938521177283e-177
-5.599999999999999509e-04	1.000000000000000000e+05	4.818194518563091603e-176
-5.599999999999999509e-04	1.050000000000000000e+05	3.616483496689756666e-175
-5.599999999999999509e-04	1.100000000000000000e+05	2.699790277914291196e-174
-5.599999999999999509e-04	1.150000000000000000e+05	2.004541046983996546e-173
-5.599999999999999509e-04	1.200000000000000000e+05	1.480271104182094931e-172
-5.599999999999999509e-04	1.250000000000000000e+05	1.087198770093381237e-171
-5.599999999999999509e-04	1.300000000000000000e+05	7.941783186579435629e-171
-5.599999999999999509e-04	1.350000000000000000e+05	5.769902622096189384e-170
-5.599999999999999509e-04	1.400000000000000000e+05	4.169272911496259993e-169
-5.599999999999999509e-04	1.450000000000000000e+05	2.996356941428425881e-168
-5.599999999999999509e-04	1.500000000000000000e+05	2.141746935168868827e-167
-5.599999999999999509e-04	1.550000000000000000e+05	1.522594104394229873e-166
-5.599999999999999509e-04	1.600000000000000000e+05	1.076568124081894892e-165
-5.599999999999999509e-04	1.650000000000000000e+05	7.570773839882418187e-165
-5.599999999999999509e-04	1.700000000000000000e+05	5.295176149085259366e-164
-5.599999999999999509e-04	1.750000000000000000e+05	3.683510686997818243e-163
-5.599999999999999509e-04	1.800000000000000000e+05	2.548501183764330486e-162
-5.599999999999999509e-04	1.850000000000000000e+05	1.753675070335367950e-161
-5.599999999999999509e-04	1.900000000000000000e+05	1.200203254147917608e-160
-5.599999999999999509e-04	1.950000000000000000e+05	8.169619971011303975e-160
-5.599999999999999509e-04	2.000000000000000000e+05	5.530829782499952777e-159
-5.400000000000000069e-04	-2.000000000000000000e+05	9.742283758600579165e-225
-5.400000000000000069e-04	-1.950000000000000000e+05	9.717225266665825029e-224
-5.400000000000000069e-04	-1.900000000000000000e+05	9.639736211678096538e-223
-5.400000000000000069e-04	-1.850000000000000000e+05	9.511070741957173695e-222
-5.400000000000000069e-04	-1.800000000000000000e+05	9.333296381034453806e-221
-5.400000000000000069e-04	-1.750000000000000000e+05	9.109238764610561761e-220
-5.400000000000000069e-04	-1.700000000000000000e+05	8.842406926385530263e-219
-5.400000000000000069e-04	-1.650000000000000000e+05	8.536901920108474009e-218
-5.400000000000000069e-04	-1.600000000000000000e+05	8.197312085194402367e-217
-5.400000000000000069e-04	-1.550000000000000000e+05	7.828598687386762141e-216
-5.400000000000000069e-04	-1.500000000000000000e+05	7.435975921031836323e-215
-5.400000000000000069e-04	-1.450000000000000000e+05	7.024789290380241890e-214
-5.400000000000000069e-04	-1.400000000000000000e+05	6.600396303765279757e-213
-5.400000000000000069e-04	-1.350000000000000000e+05	6.168053129877577942e-212
-5.400000000000000069e-04	-1.300000000000000000e+05	5.732810451887900182e-211
-5.400000000000000069e-04	-1.250000000000000000e+05	5.299421244385773005e-210
-5.400000000000000069e-04	-1.200000000000000000e+05	4.872262577114172876e-209
-5.400000000000000069e-04	-1.150000000000000000e+05	4.455272902878156665e-208
-5.400000000000000069e-04	-1.100000000000000000e+05	4.051905617606843409e-207
-5.400000000000000069e-04	-1.050000000000000000e+05	3.665099024079209550e-206
-5.400000000000000069e-04	-1.000000000000000000e+05	3.297262235217865890e-205
-5.400000000000000069e-04	-9.500000000000000000e+04	2.950276004900927941e-204
-5.400000000000000069e-04	-9.000000000000000000e+04	2.625507050406070397e-203
-5.400000000000000069e-04	-8.500000000000000000e+04	2.323834065249076497e-202
-5.400000000000000069e-04	-8.000000000000000000e+04	2.045683403524030731e-201
-5.400000000000000069e-04	-7.500000000000000000e+04	1.791072281980992277e-200
-5.400000000000000069e-04	-7.000000000000000000e+04	1.559657317932449746e-199
-5.400000000000000069e-04	-6.500000000000000000e+04	1.350786292085569539e-198
-5.400000000000000069e-04	-6.000000000000000000e+04	1.163551164927037861e-197
-5.400000000000000069e-04	-5.500000000000000000e+04	9.968405795440826359e-197
-5.400000000000000069e-04	-5.000000000000000000e+04	8.493903368808285932e-196
-5.400000000000000069e-04	-4.500000000000000000e+04	7.198306021612514927e-195
-5.400000000000000069e-04	-4.000000000000000000e+04	6.067288959278106430e-194
-5.400000000000000069e-04	-3.500000000000000000e+04	5.086282001122194888e-193
-5.400000000000000069e-04	-3.000000000000000000e+04	4.240797886015915811e-192
-5.400000000000000069e-04	-2.500000000000000000e+04	3.516706282415606931e-191
-5.400000000000000069e-04	-2.000000000000000000e+04	2.900454138887354677e-190
-5.400000000000000069e-04	-1.500000000000000000e+04	2.379234735863680430e-189
-5.400000000000000069e-04	-1.000000000000000000e+04	1.941109181153253921e-188
-5.400000000000000069e-04	-5.000000000000000000e+03	1.575085084220880275e-187
-5.400000000000000069e-04	0.000000000000000000e+00	1.271157771809512044e-186
-5.400000000000000069e-04	5.000000000000000000e+03	1.020319715217080309e-185
-5.400000000000000069e-04	1.000000000000000000e+04	8.145438761573802956e-185
-5.400000000000000069e-04	1.500000000000000000e+04	6.467464753816412451e-184
-5.400000000000000069e-04	2.000000000000000000e+04	5.107343189356986926e-183
-5.400000000000000069e-04	2.500000000000000000e+04	4.011413163419268224e-182
-5.400000000000000069e-04	3.000000000000000000e+04	3.133582494137302225e-181
-5.400000000000000069e-04	3.500000000000000000e+04	2.434592347225383796e-180
-5.400000000000000069e-04	4.000000000000000000e+04	1.881277042963404540e-179
-5.400000000000000069e-04	4.500000000000000000e+04	1.445841354193521205e-178
-5.400000000000000069e-04	5.000000000000000000e+04	1.105172098310277077e-177
-5.400000000000000069e-04	5.500000000000000000e+04	8.401959131061305209e-177
-5.400000000000000069e-04	6.000000000000000000e+04	6.352908503968006540e-176
-5.400000000000000069e-04	6.500000000000000000e+04	4.777558566184543886e-175
-5.400000000000000069e-04	7.000000000000000000e+04	3.573393324642787328e-174
-5.400000000000000069e-04	7.500000000000000000e+04	2.658257250379131209e-173
-5.400000000000000069e-04	8.000000000000000000e+04	1.966774530142452020e-172
-5.400000000000000069e-04	8.500000000000000000e+04	1.447283220663687618e-171
-5.400000000000000069e-04	9.000000000000000000e+04	1.059238754039310546e-170
-5.400000000000000069e-04	9.500000000000000000e+04	7.710376399313425363e-170
-5.400000000000000069e-04	1.000000000000000000e+05	5.582113730840419317e-169
-5.400000000000000069e-04	1.050000000000000000e+05	4.019417922928001890e-168
-5.400000000000000069e-04	1.100000000000000000e+05	2.878518546695662016e-167
-5.400000000000000069e-04	1.150000000000000000e+05	2.050294668521605082e-166
-5.400000000000000069e-04	1.200000000000000000e+05	1.452462457930978608e-165
-5.400000000000000069e-04	1.250000000000000000e+05	1.023375304427938168e-164
-5.400000000000000069e-04	1.300000000000000000e+05	7.171439391808993062e-164
-5.400000000000000069e-04	1.350000000000000000e+05	4.998263128077448548e-163
-5.400000000000000069e-04	1.400000000000000000e+05	3.464760993638104580e-162
-5.400000000000000069e-04	1.450000000000000000e+05	2.388739717742249271e-161
-5.400000000000000069e-04	1.500000000000000000e+05	1.637969320312973363e-160
-5.400000000000000069e-04	1.550000000000000000e+05	1.117079491077325914e-159
-5.400000000000000069e-04	1.600000000000000000e+05	7.577113228143200951e-159
-5.400000000000000069e-04	1.650000000000000000e+05	5.111694129955358502e-158
-5.400000000000000069e-04	1.700000000000000000e+05	3.429788373634399960e-157
-5.400000000000000069e-04	1.750000000000000000e+05	2.288817534265887059e-156
-5.400000000000000069e-04	1.800000000000000000e+05	1.519135116481136323e-155
-5.400000000000000069e-04	1.850000000000000000e+05	1.002820070544459161e-154
-5.400000000000000069e-04	1.900000000000000000e+05	6.584018080903945397e-154
-5.400000000000000069e-04	1.950000000000000000e+05	4.299326181560710143e-153
-5.400000000000000069e-04	2.000000000000000000e+05	2.792229809076405088e-152
-5.200000000000000629e-04	-2.000000000000000000e+05	9.716142990232339584e-217
-5.200000000000000629e-04	-1.950000000000000000e+05	9.296890573419695734e-216
-5.200000000000000629e-04	-1.900000000000000000e+05	8.847547928541682775e-215
-5.200000000000000629e-04	-1.850000000000000000e+05	8.374319223410624824e-214
-5.200000000000000629e-04	-1.800000000000000000e+05	7.883471155102113884e-213
-5.200000000000000629e-04	-1.750000000000000000e+05	7.381197688652159688e-212
-5.200000000000000629e-04	-1.700000000000000000e+05	6.873494260854965249e-211
-5.200000000000000629e-04	-1.650000000000000000e+05	6.366044862768491441e-210
-5.200000000000000629e-04	-1.600000000000000000e+05	5.864124720158180078e-209
-5.200000000000000629e-04	-1.550000000000000000e+05	5.372520547457438573e-208
-5.200000000000000629e-04	-1.500000000000000000e+05	4.895469566049520307e-207
-5.200000000000000629e-04	-1.450000000000000000e+05	4.436617705262134819e-206
-5.200000000000000629e-04	-1.400000000000000000e+05	3.998996685245557868e-205
-5.200000000000000629e-04	-1.350000000000000000e+05	3.585019014485000221e-204
