sigma1	sigma2	posterior
-3.399999999999999973e-05	-6.666666666666702223e-06	1.621528181227866482e-07
-3.399999999999999973e-05	-3.333333333333378216e-06	1.813063335806428184e-07
-3.399999999999999973e-05	0.000000000000000000e+00	2.026830840126984031e-07
-3.399999999999999973e-05	3.333333333333324006e-06	2.265446909145678984e-07
-3.399999999999999973e-05	6.666666666666648013e-06	2.531859822126286052e-07
-3.399999999999999973e-05	9.999999999999972019e-06	2.829399787783673651e-07
-3.399999999999999973e-05	1.333333333333329603e-05	3.161838315261870742e-07
-3.399999999999999973e-05	1.666666666666662003e-05	3.533459330701404573e-07
-3.399999999999999973e-05	1.999999999999999825e-05	3.949144859687740257e-07
-3.399999999999999973e-05	2.333333333333332225e-05	4.414478815433214111e-07
-3.399999999999999973e-05	2.666666666666664626e-05	4.935873311091637212e-07
-3.399999999999999973e-05	2.999999999999997027e-05	5.520722966468708664e-07
-3.399999999999999973e-05	3.333333333333329427e-05	6.177593907187154016e-07
-3.399999999999999973e-05	3.666666666666667249e-05	6.916455540389253412e-07
-3.399999999999999973e-05	3.999999999999999650e-05	7.748964685899877592e-07
-3.399999999999999973e-05	4.333333333333332050e-05	8.688813150194487644e-07
-3.399999999999999973e-05	4.666666666666664451e-05	9.752151195253557703e-07
-3.399999999999999973e-05	4.999999999999996851e-05	1.095810033934775638e-06
-3.399999999999999973e-05	5.333333333333329252e-05	1.232936920226014197e-06
-3.399999999999999973e-05	5.666666666666667074e-05	1.389298524110970341e-06
-3.399999999999999973e-05	5.999999999999999474e-05	1.568115268199853800e-06
-3.399999999999999973e-05	6.333333333333331875e-05	1.773224212317323925e-06
-3.399999999999999973e-05	6.666666666666664276e-05	2.009190951510719431e-06
-3.399999999999999973e-05	6.999999999999996676e-05	2.281433089402668819e-06
-3.399999999999999973e-05	7.333333333333329077e-05	2.596352387958095492e-06
-3.399999999999999973e-05	7.666666666666666899e-05	2.961470734256349304e-06
-3.399999999999999973e-05	7.999999999999999299e-05	3.385562703980142640e-06
-3.399999999999999973e-05	8.333333333333331700e-05	3.878774824118808414e-06
-3.399999999999999973e-05	8.666666666666664100e-05	4.452718803624690475e-06
-3.399999999999999973e-05	8.999999999999996501e-05	5.120523256087294383e-06
-3.399999999999999973e-05	9.333333333333334323e-05	5.896826115539345680e-06
-3.399999999999999973e-05	9.666666666666661302e-05	6.797688453268760680e-06
-3.399999999999999973e-05	9.999999999999999124e-05	7.840410195655909452e-06
-3.399999999999999973e-05	1.033333333333332610e-04	9.043229778815459267e-06
-3.399999999999999973e-05	1.066666666666666393e-04	1.042489345449363735e-05
-3.399999999999999973e-05	1.100000000000000175e-04	1.200408605020378764e-05
-3.399999999999999973e-05	1.133333333333332873e-04	1.379872354237709375e-05
-3.399999999999999973e-05	1.166666666666666655e-04	1.582511860253219571e-05
-3.399999999999999973e-05	1.199999999999999353e-04	1.809704277355618445e-05
-3.399999999999999973e-05	1.233333333333333135e-04	2.062472223518575131e-05
-3.399999999999999973e-05	1.266666666666666917e-04	2.341381702510966748e-05
-3.399999999999999973e-05	1.299999999999999615e-04	2.646444467222138359e-05
-3.399999999999999973e-05	1.333333333333333397e-04	2.977031696312433092e-05
-3.399999999999999973e-05	1.366666666666666095e-04	3.331806158672434928e-05
-3.399999999999999973e-05	1.399999999999999877e-04	3.708679756289280812e-05
-3.399999999999999973e-05	1.433333333333333660e-04	4.104802402690606560e-05
-3.399999999999999973e-05	1.466666666666666357e-04	4.516586612663867046e-05
-3.399999999999999973e-05	1.500000000000000140e-04	4.939770024904330888e-05
-3.399999999999999973e-05	1.533333333333332838e-04	5.369515502210874989e-05
-3.399999999999999973e-05	1.566666666666666620e-04	5.800545667337833020e-05
-3.399999999999999973e-05	1.599999999999999318e-04	6.227305993922360630e-05
-3.399999999999999973e-05	1.633333333333333100e-04	6.644148154011382372e-05
-3.399999999999999973e-05	1.666666666666666882e-04	7.045523482642390613e-05
-3.399999999999999973e-05	1.699999999999999580e-04	7.426175362226796980e-05
-3.399999999999999973e-05	1.733333333333333362e-04	7.781319184472406184e-05
-3.399999999999999973e-05	1.766666666666666060e-04	8.106799348879391938e-05
-3.399999999999999973e-05	1.799999999999999842e-04	8.399214436081453995e-05
-3.399999999999999973e-05	1.833333333333333624e-04	8.656004088309862156e-05
-3.399999999999999973e-05	1.866666666666666322e-04	8.875493999817749241e-05
-3.399999999999999973e-05	1.900000000000000105e-04	9.056898483408197878e-05
-3.399999999999999973e-05	1.933333333333332803e-04	9.200283040682615172e-05
-3.399999999999999973e-05	1.966666666666666585e-04	9.306491952981982947e-05
-3.399999999999999973e-05	1.999999999999999283e-04	9.377047911603463893e-05
-3.399999999999999973e-05	2.033333333333333065e-04	9.414031980377236158e-05
-3.399999999999999973e-05	2.066666666666666847e-04	9.419952678367477037e-05
-3.399999999999999973e-05	2.099999999999999545e-04	9.397612717797627609e-05
-3.399999999999999973e-05	2.133333333333333327e-04	9.349981037886289856e-05
-3.399999999999999973e-05	2.166666666666666025e-04	9.280076397815816697e-05
-3.399999999999999973e-05	2.199999999999999807e-04	9.190867119001096112e-05
-3.399999999999999973e-05	2.233333333333333589e-04	9.085189789551084694e-05
-3.399999999999999973e-05	2.266666666666666287e-04	8.965688035664024500e-05
-3.399999999999999973e-05	2.300000000000000070e-04	8.834770964501789236e-05
-3.399999999999999973e-05	2.333333333333332768e-04	8.694589685504209729e-05
-3.399999999999999973e-05	2.366666666666666550e-04	8.547029469933872347e-05
-3.399999999999999973e-05	2.399999999999999248e-04	8.393714616091397173e-05
-3.399999999999999973e-05	2.433333333333333030e-04	8.236022919120101549e-05
-3.399999999999999973e-05	2.466666666666666812e-04	8.075106743862761236e-05
-3.399999999999999973e-05	2.499999999999999510e-04	7.911917997627476804e-05
-3.399999999999999973e-05	2.533333333333333292e-04	7.747234724721045740e-05
-3.399999999999999973e-05	2.566666666666665990e-04	7.581687529321888010e-05
-3.399999999999999973e-05	2.599999999999999772e-04	7.415784521891277833e-05
-3.399999999999999973e-05	2.633333333333333554e-04	7.249933935191478528e-05
-3.399999999999999973e-05	2.666666666666666252e-04	7.084463942165042209e-05
-3.399999999999999973e-05	2.700000000000000035e-04	6.919639516017063712e-05
-3.399999999999999973e-05	2.733333333333332732e-04	6.755676400493521873e-05
-3.399999999999999973e-05	2.766666666666666515e-04	6.592752411315624364e-05
-3.399999999999999973e-05	2.800000000000000297e-04	6.431016378836134511e-05
-3.399999999999999973e-05	2.833333333333332995e-04	6.270595080455770311e-05
-3.399999999999999973e-05	2.866666666666666777e-04	6.111598512710616517e-05
-3.399999999999999973e-05	2.899999999999999475e-04	5.954123829596185227e-05
-3.399999999999999973e-05	2.933333333333333257e-04	5.798258236011200555e-05
-3.399999999999999973e-05	2.966666666666665955e-04	5.644081081223209457e-05
-3.399999999999999973e-05	2.999999999999999737e-04	5.491665352704196563e-05
-3.399999999999999973e-05	3.033333333333333519e-04	5.341078729245616827e-05
-3.399999999999999973e-05	3.066666666666666217e-04	5.192384315974954998e-05
-3.399999999999999973e-05	3.099999999999999999e-04	5.045641153573500719e-05
-3.399999999999999973e-05	3.133333333333332697e-04	4.900904569616105919e-05
-3.399999999999999973e-05	3.166666666666666480e-04	4.758226420993015164e-05
-3.399999999999999973e-05	3.200000000000000262e-04	4.617655262054653852e-05
-3.399999999999999973e-05	3.233333333333332960e-04	4.479236462588219567e-05
-3.399999999999999973e-05	3.266666666666666742e-04	4.343012292174406160e-05
-3.399999999999999973e-05	3.299999999999999440e-04	4.209021982163746727e-05
-3.399999999999999973e-05	3.333333333333333222e-04	4.077301772859221227e-05
-3.399999999999999973e-05	3.366666666666665920e-04	3.947884951024070721e-05
-3.399999999999999973e-05	3.399999999999999702e-04	3.820801881192041616e-05
-3.399999999999999973e-05	3.433333333333333484e-04	3.696080033179094398e-05
-3.399999999999999973e-05	3.466666666666666182e-04	3.573744007492267693e-05
-3.399999999999999973e-05	3.499999999999999964e-04	3.453815559873344923e-05
-3.399999999999999973e-05	3.533333333333332662e-04	3.336313625913667669e-05
-3.399999999999999973e-05	3.566666666666666445e-04	3.221254346473662858e-05
-3.399999999999999973e-05	3.600000000000000227e-04	3.108651094499489134e-05
-3.399999999999999973e-05	3.633333333333332925e-04	2.998514503725066422e-05
-3.399999999999999973e-05	3.666666666666666707e-04	2.890852499666811238e-05
-3.399999999999999973e-05	3.699999999999999405e-04	2.785670333251410183e-05
-3.399999999999999973e-05	3.733333333333333187e-04	2.682970617358529914e-05
-3.399999999999999973e-05	3.766666666666666969e-04	2.582753366508047161e-05
-3.399999999999999973e-05	3.799999999999999667e-04	2.485016039872711449e-05
-3.399999999999999973e-05	3.833333333333333449e-04	2.389753587751801731e-05
-3.399999999999999973e-05	3.866666666666666147e-04	2.296958501598576490e-05
-3.399999999999999973e-05	3.899999999999999929e-04	2.206620867653674898e-05
-3.399999999999999973e-05	3.933333333333332627e-04	2.118728424198628040e-05
-3.399999999999999973e-05	3.966666666666666410e-04	2.033266622407389900e-05
-3.399999999999999973e-05	4.000000000000000192e-04	1.950218690740223166e-05
-3.350000000000000113e-05	-4.000000000000000192e-04	6.902584580575404810e-15
-3.350000000000000113e-05	-3.966666666666666952e-04	8.314344407662744097e-15
-3.350000000000000113e-05	-3.933333333333333712e-04	1.000735895261529356e-14
-3.350000000000000113e-05	-3.900000000000000471e-04	1.203611657272332953e-14
-3.350000000000000113e-05	-3.866666666666666689e-04	1.446535125760945606e-14
-3.350000000000000113e-05	-3.833333333333333449e-04	1.737190830321405580e-14
-3.350000000000000113e-05	-3.800000000000000209e-04	2.084693812173679702e-14
-3.350000000000000113e-05	-3.766666666666666969e-04	2.499847375624582144e-14
-3.350000000000000113e-05	-3.733333333333333729e-04	2.995445669496347990e-14
-3.350000000000000113e-05	-3.699999999999999947e-04	3.586628600624411412e-14
-3.350000000000000113e-05	-3.666666666666666707e-04	4.291297784694663084e-14
-3.350000000000000113e-05	-3.633333333333333467e-04	5.130603626877997932e-14
-3.350000000000000113e-05	-3.600000000000000227e-04	6.129515222598300517e-14
-3.350000000000000113e-05	-3.566666666666666987e-04	7.317486607646197786e-14
-3.350000000000000113e-05	-3.533333333333333747e-04	8.729235001123873661e-14
-3.350000000000000113e-05	-3.499999999999999964e-04	1.040564911338318503e-13
-3.350000000000000113e-05	-3.466666666666666724e-04	1.239484837838611868e-13
-3.350000000000000113e-05	-3.433333333333333484e-04	1.475341716577578177e-13
-3.350000000000000113e-05	-3.400000000000000244e-04	1.754784168892221957e-13
-3.350000000000000113e-05	-3.366666666666667004e-04	2.085618151513834725e-13
-3.350000000000000113e-05	-3.333333333333333764e-04	2.477001237516591125e-13
-3.350000000000000113e-05	-3.299999999999999982e-04	2.939668244207815621e-13
-3.350000000000000113e-05	-3.266666666666666742e-04	3.486193049632410766e-13
-3.350000000000000113e-05	-3.233333333333333502e-04	4.131292151654455119e-13
-3.350000000000000113e-05	-3.200000000000000262e-04	4.892176335051043310e-13
-3.350000000000000113e-05	-3.166666666666667022e-04	5.788957735674379581e-13
-3.350000000000000113e-05	-3.133333333333333240e-04	6.845120641044534742e-13
-3.350000000000000113e-05	-3.099999999999999999e-04	8.088065560017020240e-13
-3.350000000000000113e-05	-3.066666666666666759e-04	9.549737448653844535e-13
-3.350000000000000113e-05	-3.033333333333333519e-04	1.126735051549601581e-12
-3.350000000000000113e-05	-3.000000000000000279e-04	1.328422376985319365e-12
-3.350000000000000113e-05	-2.966666666666667039e-04	1.565074344689695955e-12
-3.350000000000000113e-05	-2.933333333333333799e-04	1.842547067158656552e-12
-3.350000000000000113e-05	-2.900000000000000017e-04	2.167641524130882292e-12
-3.350000000000000113e-05	-2.866666666666666777e-04	2.548249924967561564e-12
-3.350000000000000113e-05	-2.833333333333333537e-04	2.993523748020016073e-12
-3.350000000000000113e-05	-2.800000000000000297e-04	3.514066511189680273e-12
-3.350000000000000113e-05	-2.766666666666667057e-04	4.122154734729415557e-12
-3.350000000000000113e-05	-2.733333333333333275e-04	4.831991015021168627e-12
-3.350000000000000113e-05	-2.700000000000000577e-04	5.659993642495529186e-12
-3.350000000000000113e-05	-2.666666666666666794e-04	6.625127774567298905e-12
-3.350000000000000113e-05	-2.633333333333333554e-04	7.749283822668510726e-12
-3.350000000000000113e-05	-2.600000000000000314e-04	9.057709439150936446e-12
-3.350000000000000113e-05	-2.566666666666666532e-04	1.057950230380752288e-11
-3.350000000000000113e-05	-2.533333333333333834e-04	1.234817182074818676e-11
-3.350000000000000113e-05	-2.500000000000000052e-04	1.440227885506869021e-11
-3.350000000000000113e-05	-2.466666666666666812e-04	1.678616377696486798e-11
-3.350000000000000113e-05	-2.433333333333333572e-04	1.955077435165985341e-11
-3.350000000000000113e-05	-2.400000000000000332e-04	2.275460643100004310e-11
-3.350000000000000113e-05	-2.366666666666666821e-04	2.646477198254447936e-11
-3.350000000000000113e-05	-2.333333333333333581e-04	3.075821075166470269e-11
-3.350000000000000113e-05	-2.300000000000000070e-04	3.572306381052700908e-11
-3.350000000000000113e-05	-2.266666666666666829e-04	4.146022942563328169e-11
-3.350000000000000113e-05	-2.233333333333333589e-04	4.808512409565664114e-11
-3.350000000000000113e-05	-2.200000000000000078e-04	5.572967429862772718e-11
-3.350000000000000113e-05	-2.166666666666666838e-04	6.454456746953239921e-11
-3.350000000000000113e-05	-2.133333333333333598e-04	7.470179403612741011e-11
-3.350000000000000113e-05	-2.100000000000000087e-04	8.639751600520188776e-11
-3.350000000000000113e-05	-2.066666666666666847e-04	9.985530164971670212e-11
-3.350000000000000113e-05	-2.033333333333333607e-04	1.153297703388075700e-10
-3.350000000000000113e-05	-2.000000000000000096e-04	1.331106965208858236e-10
-3.350000000000000113e-05	-1.966666666666666856e-04	1.535276273625861612e-10
-3.350000000000000113e-05	-1.933333333333333616e-04	1.769550746151971906e-10
-3.350000000000000113e-05	-1.900000000000000105e-04	2.038183479826833130e-10
-3.350000000000000113e-05	-1.866666666666666865e-04	2.346001046642555049e-10
-3.350000000000000113e-05	-1.833333333333333624e-04	2.698476979086403375e-10
-3.350000000000000113e-05	-1.800000000000000113e-04	3.101814164225375556e-10
-3.350000000000000113e-05	-1.766666666666666873e-04	3.563037164057192171e-10
-3.350000000000000113e-05	-1.733333333333333633e-04	4.090095589316638458e-10
-3.350000000000000113e-05	-1.700000000000000122e-04	4.691979774569049545e-10
-3.350000000000000113e-05	-1.666666666666666882e-04	5.378850135363671996e-10
-3.350000000000000113e-05	-1.633333333333333642e-04	6.162181734695962413e-10
-3.350000000000000113e-05	-1.600000000000000131e-04	7.054925747411451025e-10
-3.350000000000000113e-05	-1.566666666666666891e-04	8.071689688996349021e-10
-3.350000000000000113e-05	-1.533333333333333380e-04	9.228938471133754001e-10
-3.350000000000000113e-05	-1.500000000000000140e-04	1.054521856234429634e-09
-3.350000000000000113e-05	-1.466666666666666900e-04	1.204140777008259676e-09
-3.350000000000000113e-05	-1.433333333333333660e-04	1.374099342318034904e-09
-3.350000000000000113e-05	-1.400000000000000419e-04	1.567038202315979408e-09
-3.350000000000000113e-05	-1.366666666666666637e-04	1.785924375265831158e-09
-3.350000000000000113e-05	-1.333333333333333397e-04	2.034089558236162308e-09
-3.350000000000000113e-05	-1.300000000000000157e-04	2.315272710823429229e-09
-3.350000000000000113e-05	-1.266666666666666917e-04	2.633667368275764900e-09
-3.350000000000000113e-05	-1.233333333333333677e-04	2.993974188224029580e-09
-3.350000000000000113e-05	-1.200000000000000437e-04	3.401459288262898275e-09
-3.350000000000000113e-05	-1.166666666666666655e-04	3.862018990501445693e-09
-3.350000000000000113e-05	-1.133333333333333415e-04	4.382251654653048056e-09
-3.350000000000000113e-05	-1.100000000000000175e-04	4.969537354103780918e-09
-3.350000000000000113e-05	-1.066666666666666935e-04	5.632126230662349600e-09
-3.350000000000000113e-05	-1.033333333333333695e-04	6.379236454486002803e-09
-3.350000000000000113e-05	-1.000000000000000454e-04	7.221162817310727530e-09
-3.350000000000000113e-05	-9.666666666666666723e-05	8.169397101128260544e-09
-3.350000000000000113e-05	-9.333333333333334323e-05	9.236761492644814551e-09
-3.350000000000000113e-05	-9.000000000000001922e-05	1.043755645834305346e-08
-3.350000000000000113e-05	-8.666666666666669521e-05	1.178772465824215350e-08
-3.350000000000000113e-05	-8.333333333333337121e-05	1.330503266146426537e-08
-3.350000000000000113e-05	-8.000000000000004720e-05	1.500927243697607162e-08
-3.350000000000000113e-05	-7.666666666666666899e-05	1.692248483256488305e-08
-3.350000000000000113e-05	-7.333333333333334498e-05	1.906920752923974793e-08
-3.350000000000000113e-05	-7.000000000000002097e-05	2.147675027284107223e-08
-3.350000000000000113e-05	-6.666666666666669697e-05	2.417550054696736364e-08
-3.350000000000000113e-05	-6.333333333333337296e-05	2.719926327020421363e-08
-3.350000000000000113e-05	-5.999999999999999474e-05	3.058563858680442509e-08
-3.350000000000000113e-05	-5.666666666666667074e-05	3.437644238656447421e-08
-3.350000000000000113e-05	-5.333333333333334673e-05	3.861817485283773484e-08
-3.350000000000000113e-05	-5.000000000000002272e-05	4.336254311739480842e-08
-3.350000000000000113e-05	-4.666666666666669872e-05	4.866704502202842794e-08
-3.350000000000000113e-05	-4.333333333333337471e-05	5.459562208042655251e-08
-3.350000000000000113e-05	-3.999999999999999650e-05	6.121939103890212159e-08
-3.350000000000000113e-05	-3.666666666666667249e-05	6.861746500034919356e-08
-3.350000000000000113e-05	-3.333333333333334848e-05	7.687787696493062485e-08
-3.350000000000000113e-05	-3.000000000000002448e-05	8.609862093352629412e-08
-3.350000000000000113e-05	-2.666666666666670047e-05	9.638882851871563335e-08
-3.350000000000000113e-05	-2.333333333333337646e-05	1.078701024456999342e-07
-3.350000000000000113e-05	-1.999999999999999825e-05	1.206780325739443641e-07
-3.350000000000000113e-05	-1.666666666666667424e-05	1.349639253525839586e-07
-3.350000000000000113e-05	-1.333333333333335024e-05	1.508967842288917431e-07
-3.350000000000000113e-05	-1.000000000000002623e-05	1.686655868361461023e-07
-3.350000000000000113e-05	-6.666666666666702223e-06	1.884819152831153521e-07
-3.350000000000000113e-05	-3.333333333333378216e-06	2.105830091805850487e-07
-3.350000000000000113e-05	0.000000000000000000e+00	2.352353279732812196e-07
-3.350000000000000113e-05	3.333333333333324006e-06	2.627387307098207907e-07
-3.350000000000000113e-05	6.666666666666648013e-06	2.934314088327750798e-07
-3.350000000000000113e-05	9.999999999999972019e-06	3.276957424241070297e-07
-3.350000000000000113e-05	1.333333333333329603e-05	3.659652943810600749e-07
-3.350000000000000113e-05	1.666666666666662003e-05	4.087332122283760035e-07
-3.350000000000000113e-05	1.999999999999999825e-05	4.565623758087099931e-07
-3.350000000000000113e-05	2.333333333333332225e-05	5.100977129421044085e-07
-3.350000000000000113e-05	2.666666666666664626e-05	5.700812058455771726e-07
-3.350000000000000113e-05	2.999999999999997027e-05	6.373702291655703038e-07
-3.350000000000000113e-05	3.333333333333329427e-05	7.129599945832980468e-07
-3.350000000000000113e-05	3.666666666666667249e-05	7.980110228921191198e-07
-3.350000000000000113e-05	3.999999999999999650e-05	8.938827137590013448e-07
-3.350000000000000113e-05	4.333333333333332050e-05	1.002174221794243623e-06
-3.350000000000000113e-05	4.666666666666664451e-05	1.124773953302945647e-06
-3.350000000000000113e-05	4.999999999999996851e-05	1.263919040392639915e-06
-3.350000000000000113e-05	5.333333333333329252e-05	1.422266087107914575e-06
-3.350000000000000113e-05	5.666666666666667074e-05	1.602974264959729803e-06
-3.350000000000000113e-05	5.999999999999999474e-05	1.809801402985536198e-06
-3.350000000000000113e-05	6.333333333333331875e-05	2.047213005783124438e-06
-3.350000000000000113e-05	6.666666666666664276e-05	2.320503078920632489e-06
-3.350000000000000113e-05	6.999999999999996676e-05	2.635924193270644415e-06
-3.350000000000000113e-05	7.333333333333329077e-05	3.000822351089042649e-06
-3.350000000000000113e-05	7.666666666666666899e-05	3.423769940014192414e-06
-3.350000000000000113e-05	7.999999999999999299e-05	3.914687446391224577e-06
-3.350000000000000113e-05	8.333333333333331700e-05	4.484941788804881628e-06
-3.350000000000000113e-05	8.666666666666664100e-05	5.147406352894185797e-06
-3.350000000000000113e-05	8.999999999999996501e-05	5.916465373437811514e-06
-3.350000000000000113e-05	9.333333333333334323e-05	6.807943612379584991e-06
-3.350000000000000113e-05	9.666666666666661302e-05	7.838941770065161539e-06
-3.350000000000000113e-05	9.999999999999999124e-05	9.027559203522040064e-06
-3.350000000000000113e-05	1.033333333333332610e-04	1.039248872795259136e-05
-3.350000000000000113e-05	1.066666666666666393e-04	1.195247384801006648e-05
-3.350000000000000113e-05	1.100000000000000175e-04	1.372562681336669167e-05
-3.350000000000000113e-05	1.133333333333332873e-04	1.572861626275379196e-05
-3.350000000000000113e-05	1.166666666666666655e-04	1.797574543641490614e-05
-3.350000000000000113e-05	1.199999999999999353e-04	2.047795518071669142e-05
-3.350000000000000113e-05	1.233333333333333135e-04	2.324179910164678842e-05
-3.350000000000000113e-05	1.266666666666666917e-04	2.626844986002539739e-05
-3.350000000000000113e-05	1.299999999999999615e-04	2.955280423365529919e-05
-3.350000000000000113e-05	1.333333333333333397e-04	3.308275874380813827e-05
-3.350000000000000113e-05	1.366666666666666095e-04	3.683872614745144935e-05
-3.350000000000000113e-05	1.399999999999999877e-04	4.079345517276185490e-05
-3.350000000000000113e-05	1.433333333333333660e-04	4.491220138268332200e-05
-3.350000000000000113e-05	1.466666666666666357e-04	4.915327657716185702e-05
-3.350000000000000113e-05	1.500000000000000140e-04	5.346897902892934820e-05
-3.350000000000000113e-05	1.533333333333332838e-04	5.780687910402667056e-05
-3.350000000000000113e-05	1.566666666666666620e-04	6.211140695380594230e-05
-3.350000000000000113e-05	1.599999999999999318e-04	6.632566371395080980e-05
-3.350000000000000113e-05	1.633333333333333100e-04	7.039335764828387443e-05
-3.350000000000000113e-05	1.666666666666666882e-04	7.426075414560328962e-05
-3.350000000000000113e-05	1.699999999999999580e-04	7.787852491244104370e-05
-3.350000000000000113e-05	1.733333333333333362e-04	8.120338766990983369e-05
-3.350000000000000113e-05	1.766666666666666060e-04	8.419944270267326484e-05
-3.350000000000000113e-05	1.799999999999999842e-04	8.683913528506197492e-05
-3.350000000000000113e-05	1.833333333333333624e-04	8.910380107589492625e-05
-3.350000000000000113e-05	1.866666666666666322e-04	9.098378224910478543e-05
-3.350000000000000113e-05	1.900000000000000105e-04	9.247813244026761978e-05
-3.350000000000000113e-05	1.933333333333332803e-04	9.359395573389672394e-05
-3.350000000000000113e-05	1.966666666666666585e-04	9.434544657336310603e-05
-3.350000000000000113e-05	1.999999999999999283e-04	9.475271205190450305e-05
-3.350000000000000113e-05	2.033333333333333065e-04	9.484046480552311097e-05
-3.350000000000000113e-05	2.066666666666666847e-04	9.463667381408881463e-05
-3.350000000000000113e-05	2.099999999999999545e-04	9.417125273572188055e-05
-3.350000000000000113e-05	2.133333333333333327e-04	9.347485244829696171e-05
-3.350000000000000113e-05	2.166666666666666025e-04	9.257780809576291760e-05
-3.350000000000000113e-05	2.199999999999999807e-04	9.150927307688255243e-05
-3.350000000000000113e-05	2.233333333333333589e-04	9.029655487641265730e-05
-3.350000000000000113e-05	2.266666666666666287e-04	8.896465191503440378e-05
-3.350000000000000113e-05	2.300000000000000070e-04	8.753597774682628707e-05
-3.350000000000000113e-05	2.333333333333332768e-04	8.603024955205187594e-05
-3.350000000000000113e-05	2.366666666666666550e-04	8.446451209840733605e-05
-3.350000000000000113e-05	2.399999999999999248e-04	8.285326593676145058e-05
-3.350000000000000113e-05	2.433333333333333030e-04	8.120866904281217149e-05
-3.350000000000000113e-05	2.466666666666666812e-04	7.954078373700617548e-05
-3.350000000000000113e-05	2.499999999999999510e-04	7.785784478096493188e-05
-3.350000000000000113e-05	2.533333333333333292e-04	7.616652936547822599e-05
-3.350000000000000113e-05	2.566666666666665990e-04	7.447221467973275924e-05
-3.350000000000000113e-05	2.599999999999999772e-04	7.277921342847885845e-05
-3.350000000000000113e-05	2.633333333333333554e-04	7.109098173725298688e-05
-3.350000000000000113e-05	2.666666666666666252e-04	6.941029719012290823e-05
-3.350000000000000113e-05	2.700000000000000035e-04	6.773940723262285020e-05
-3.350000000000000113e-05	2.733333333333332732e-04	6.608014988643848373e-05
-3.350000000000000113e-05	2.766666666666666515e-04	6.443404976198881403e-05
-3.350000000000000113e-05	2.800000000000000297e-04	6.280239285049354957e-05
-3.350000000000000113e-05	2.833333333333332995e-04	6.118628366603359465e-05
-3.350000000000000113e-05	2.866666666666666777e-04	5.958668811940135947e-05
-3.350000000000000113e-05	2.899999999999999475e-04	5.800446514935788978e-05
-3.350000000000000113e-05	2.933333333333333257e-04	5.644038970018291207e-05
-3.350000000000000113e-05	2.966666666666665955e-04	5.489516918034248043e-05
-3.350000000000000113e-05	2.999999999999999737e-04	5.336945510749516386e-05
-3.350000000000000113e-05	3.033333333333333519e-04	5.186385126406403500e-05
-3.350000000000000113e-05	3.066666666666666217e-04	5.037891936596130827e-05
-3.350000000000000113e-05	3.099999999999999999e-04	4.891518298621751594e-05
-3.350000000000000113e-05	3.133333333333332697e-04	4.747313027085990644e-05
-3.350000000000000113e-05	3.166666666666666480e-04	4.605321582894979926e-05
-3.350000000000000113e-05	3.200000000000000262e-04	4.465586206365454279e-05
-3.350000000000000113e-05	3.233333333333332960e-04	4.328146012815764970e-05
-3.350000000000000113e-05	3.266666666666666742e-04	4.193037063156695467e-05
-3.350000000000000113e-05	3.299999999999999440e-04	4.060292417942140165e-05
-3.350000000000000113e-05	3.333333333333333222e-04	3.929942180586223590e-05
-3.350000000000000113e-05	3.366666666666665920e-04	3.802013533614371848e-05
-3.350000000000000113e-05	3.399999999999999702e-04	3.676530770602796645e-05
-3.350000000000000113e-05	3.433333333333333484e-04	3.553515325668149956e-05
-3.350000000000000113e-05	3.466666666666666182e-04	3.432985801851473400e-05
-3.350000000000000113e-05	3.499999999999999964e-04	3.314957999400755751e-05
-3.350000000000000113e-05	3.533333333333332662e-04	3.199444944728726121e-05
-3.350000000000000113e-05	3.566666666666666445e-04	3.086456920664600446e-05
-3.350000000000000113e-05	3.600000000000000227e-04	2.976001498504162249e-05
-3.350000000000000113e-05	3.633333333333332925e-04	2.868083572274091210e-05
-3.350000000000000113e-05	3.666666666666666707e-04	2.762705395554788980e-05
-3.350000000000000113e-05	3.699999999999999405e-04	2.659866621144175850e-05
-3.350000000000000113e-05	3.733333333333333187e-04	2.559564343789945255e-05
-3.350000000000000113e-05	3.766666666666666969e-04	2.461793146167554340e-05
-3.350000000000000113e-05	3.799999999999999667e-04	2.366545148234377405e-05
-3.350000000000000113e-05	3.833333333333333449e-04	2.273810060046699096e-05
-3.350000000000000113e-05	3.866666666666666147e-04	2.183575238085097065e-05
-3.350000000000000113e-05	3.899999999999999929e-04	2.095825745094928016e-05
-3.350000000000000113e-05	3.933333333333332627e-04	2.010544413412538971e-05
-3.350000000000000113e-05	3.966666666666666410e-04	1.927711911713748472e-05
-3.350000000000000113e-05	4.000000000000000192e-04	1.847306815089823194e-05
-3.300000000000000253e-05	-4.000000000000000192e-04	9.085275070431370528e-15
-3.300000000000000253e-05	-3.966666666666666952e-04	1.093087420592822748e-14
-3.300000000000000253e-05	-3.933333333333333712e-04	1.314156623843153011e-14
-3.300000000000000253e-05	-3.900000000000000471e-04	1.578756045573069939e-14
-3.300000000000000253e-05	-3.866666666666666689e-04	1.895216571010368201e-14
-3.300000000000000253e-05	-3.833333333333333449e-04	2.273415631419290230e-14
-3.300000000000000253e-05	-3.800000000000000209e-04	2.725055044989842720e-14
-3.300000000000000253e-05	-3.766666666666666969e-04	3.263987030178034699e-14
-3.300000000000000253e-05	-3.733333333333333729e-04	3.906596425672598298e-14
-3.300000000000000253e-05	-3.699999999999999947e-04	4.672248434911906748e-14
