sigma1	sigma2	posterior
-4.950000000000000380e-05	-2.600000000000000314e-04	1.470597484502588277e-27
-4.950000000000000380e-05	-2.566666666666666532e-04	2.274681066540764553e-27
-4.950000000000000380e-05	-2.533333333333333834e-04	3.512011189246930994e-27
-4.950000000000000380e-05	-2.500000000000000052e-04	5.412529888535579437e-27
-4.950000000000000380e-05	-2.466666666666666812e-04	8.326339661558353432e-27
-4.950000000000000380e-05	-2.433333333333333572e-04	1.278549966151474711e-26
-4.950000000000000380e-05	-2.400000000000000332e-04	1.959708273147752192e-26
-4.950000000000000380e-05	-2.366666666666666821e-04	2.998304015195975071e-26
-4.950000000000000380e-05	-2.333333333333333581e-04	4.579001784951468297e-26
-4.950000000000000380e-05	-2.300000000000000070e-04	6.980350970632752406e-26
-4.950000000000000380e-05	-2.266666666666666829e-04	1.062173366047926564e-25
-4.950000000000000380e-05	-2.233333333333333589e-04	1.613339121905037640e-25
-4.950000000000000380e-05	-2.200000000000000078e-04	2.446067567182195259e-25
-4.950000000000000380e-05	-2.166666666666666838e-04	3.701895746806533038e-25
-4.950000000000000380e-05	-2.133333333333333598e-04	5.592336574107147050e-25
-4.950000000000000380e-05	-2.100000000000000087e-04	8.432886258559029875e-25
-4.950000000000000380e-05	-2.066666666666666847e-04	1.269326821123399714e-24
-4.950000000000000380e-05	-2.033333333333333607e-04	1.907152415747728931e-24
-4.950000000000000380e-05	-2.000000000000000096e-04	2.860306325730278989e-24
-4.950000000000000380e-05	-1.966666666666666856e-04	4.282085813613697427e-24
-4.950000000000000380e-05	-1.933333333333333616e-04	6.399032978171235595e-24
-4.950000000000000380e-05	-1.900000000000000105e-04	9.545308940620700136e-24
-4.950000000000000380e-05	-1.866666666666666865e-04	1.421290312490209626e-23
-4.950000000000000380e-05	-1.833333333333333624e-04	2.112483308626688777e-23
-4.950000000000000380e-05	-1.800000000000000113e-04	3.134165954329702826e-23
-4.950000000000000380e-05	-1.766666666666666873e-04	4.641618512544527738e-23
-4.950000000000000380e-05	-1.733333333333333633e-04	6.861770726486346961e-23
-4.950000000000000380e-05	-1.700000000000000122e-04	1.012564810500859628e-22
-4.950000000000000380e-05	-1.666666666666666882e-04	1.491522821552450545e-22
-4.950000000000000380e-05	-1.633333333333333642e-04	2.193097853401700612e-22
-4.950000000000000380e-05	-1.600000000000000131e-04	3.218901997162022967e-22
-4.950000000000000380e-05	-1.566666666666666891e-04	4.716064686236365696e-22
-4.950000000000000380e-05	-1.533333333333333380e-04	6.897228880184458553e-22
-4.950000000000000380e-05	-1.500000000000000140e-04	1.006915565797797345e-21
-4.950000000000000380e-05	-1.466666666666666900e-04	1.467356582753127147e-21
-4.950000000000000380e-05	-1.433333333333333660e-04	2.134534338747935501e-21
-4.950000000000000380e-05	-1.400000000000000419e-04	3.099532482157104475e-21
-4.950000000000000380e-05	-1.366666666666666637e-04	4.492783741733708917e-21
-4.950000000000000380e-05	-1.333333333333333397e-04	6.500725717226164951e-21
-4.950000000000000380e-05	-1.300000000000000157e-04	9.389358536945380426e-21
-4.950000000000000380e-05	-1.266666666666666917e-04	1.353750167235300070e-20
-4.950000000000000380e-05	-1.233333333333333677e-04	1.948365493663392034e-20
-4.950000000000000380e-05	-1.200000000000000437e-04	2.799190456167574608e-20
-4.950000000000000380e-05	-1.166666666666666655e-04	4.014444053888051870e-20
-4.950000000000000380e-05	-1.133333333333333415e-04	5.747118656634782766e-20
-4.950000000000000380e-05	-1.100000000000000175e-04	8.213108964244743287e-20
-4.950000000000000380e-05	-1.066666666666666935e-04	1.171651818618964830e-19
-4.950000000000000380e-05	-1.033333333333333695e-04	1.668491682913413086e-19
-4.950000000000000380e-05	-1.000000000000000454e-04	2.371837656875839916e-19
-4.950000000000000380e-05	-9.666666666666666723e-05	3.365753371042467966e-19
-4.950000000000000380e-05	-9.333333333333334323e-05	4.767789141636774197e-19
-4.950000000000000380e-05	-9.000000000000001922e-05	6.742023276219910938e-19
-4.950000000000000380e-05	-8.666666666666669521e-05	9.517063734709453581e-19
-4.950000000000000380e-05	-8.333333333333337121e-05	1.341085075833545427e-18
-4.950000000000000380e-05	-8.000000000000004720e-05	1.886476656226649082e-18
-4.950000000000000380e-05	-7.666666666666666899e-05	2.649045779769279734e-18
-4.950000000000000380e-05	-7.333333333333334498e-05	3.713399025791594215e-18
-4.950000000000000380e-05	-7.000000000000002097e-05	5.196358980038945156e-18
-4.950000000000000380e-05	-6.666666666666669697e-05	7.258942031226848095e-18
-4.950000000000000380e-05	-6.333333333333337296e-05	1.012267966165582731e-17
-4.950000000000000380e-05	-5.999999999999999474e-05	1.409181761846626578e-17
-4.950000000000000380e-05	-5.666666666666667074e-05	1.958345469647884207e-17
-4.950000000000000380e-05	-5.333333333333334673e-05	2.716838628516525324e-17
-4.950000000000000380e-05	-5.000000000000002272e-05	3.762635436158099305e-17
-4.950000000000000380e-05	-4.666666666666669872e-05	5.202065016922841260e-17
-4.950000000000000380e-05	-4.333333333333337471e-05	7.179866664907860270e-17
-4.950000000000000380e-05	-3.999999999999999650e-05	9.892718335841054509e-17
-4.950000000000000380e-05	-3.666666666666667249e-05	1.360740550938402258e-16
-4.950000000000000380e-05	-3.333333333333334848e-05	1.868517857575778797e-16
-4.950000000000000380e-05	-3.000000000000002448e-05	2.561434862725658300e-16
-4.950000000000000380e-05	-2.666666666666670047e-05	3.505383100082682297e-16
-4.950000000000000380e-05	-2.333333333333337646e-05	4.789121117189987528e-16
-4.950000000000000380e-05	-1.999999999999999825e-05	6.532004085869064289e-16
-4.950000000000000380e-05	-1.666666666666667424e-05	8.894255388538227265e-16
-4.950000000000000380e-05	-1.333333333333335024e-05	1.209059252635977438e-15
-4.950000000000000380e-05	-1.000000000000002623e-05	1.640827168158299099e-15
-4.950000000000000380e-05	-6.666666666666702223e-06	2.223094305213086727e-15
-4.950000000000000380e-05	-3.333333333333378216e-06	3.007013475998087418e-15
-4.950000000000000380e-05	0.000000000000000000e+00	4.060673506072202321e-15
-4.950000000000000380e-05	3.333333333333324006e-06	5.474555705494168841e-15
-4.950000000000000380e-05	6.666666666666648013e-06	7.368699356273119861e-15
-4.950000000000000380e-05	9.999999999999972019e-06	9.902096160036482072e-15
-4.950000000000000380e-05	1.333333333333329603e-05	1.328498717024192891e-14
-4.950000000000000380e-05	1.666666666666662003e-05	1.779493336709968583e-14
-4.950000000000000380e-05	1.999999999999999825e-05	2.379778501081957266e-14
-4.950000000000000380e-05	2.333333333333332225e-05	3.177500086818402056e-14
